Timestamp,Track_Block_ID,Sensor_ID,Voltage_V,Current_A,Temperature_C,Vibration_m_s2,Relay_Status,Timer_TON_ms,Timer_TCH_ms,JK_FlipFlop_Q,Signal_Output_Q0,Override_Flag_ATC,Occupancy_State,Signal_Transition_Delay_ms,Block_Clearance_Time_s,Train_Headway_s,Ambient_Temp_C,Humidity_percent,Dust_Index_ppm,Track_Resistance_Ohm,PLC_CPU_Load_percent,HMI_Alert_Code,Failure_Type,Component_Age_days,Maintenance_Action,RUL_Predicted_days,Edge_Anomaly_Score,Cloud_Health_Index,Predicted_Failure_Prob,Location_ID,Operator_ID
2025-01-01 00:10:12,B1,S17,251.60157569095324,0.5200752417476502,22.593743416157476,2.5,1,523.12972044458,540.0592370710983,0,0,1,CLEAR,165.95559938618294,168.0142698220321,234.44739245850275,26.738285550060642,98.0,140.0,14.0,100.0,A2,C2,2800.0,Clean Contacts,303.4978097453898,0.410073331247394,0.5239392573357643,0.8715926400774732,L10,O10
2025-01-01 00:10:13,B2,S25,209.8884949860485,1.418273854302814,24.965201613344203,2.5,1,383.8646448999081,258.508288128417,0,0,1,CLEAR,80.26838699861644,93.86631359268016,234.2717081566088,33.683413487905106,98.0,140.0,14.0,100.0,A2,C8,2800.0,Clean Contacts,29.376606188960075,0.1079075487658614,0.3425347748124832,0.5357034575031938,L1,O4
2025-01-01 00:10:14,B9,S18,232.13460113587635,4.001127713850829,34.86450141160382,2.5,1,403.90742595339077,327.84338271824265,0,0,1,CLEAR,14.374519044378339,55.186102229528395,169.2731007813695,13.62411090944137,97.977921497015,140.0,14.0,97.7150173053119,A2,C6,1180.6384053686984,Clean Contacts,48.59390959008249,0.9799760767577884,0.203917799177726,0.1489048967726501,L6,O9
2025-01-01 00:10:15,B3,S12,246.1499309498399,-13.27279144817864,31.706861334315942,2.5,1,186.48987366915057,166.9846925143382,1,0,1,OCCUPIED,197.23821018845103,103.29294861042732,258.75125189064096,20.12200245542789,98.0,140.0,14.0,100.0,A2,C3,2800.0,Check Sensor,110.97894914256716,0.1149874980819962,0.6928108692972718,0.9097817349602768,L6,O7
2025-01-01 00:10:16,B1,S25,241.33604326540365,5.909255794533145,34.044207455550826,2.5,1,176.73607851049024,543.4981950980366,0,1,0,CLEAR,151.89476477035123,115.8453061883692,125.44013921173214,29.184665243063122,98.0,140.0,14.0,100.0,A1,C5,2800.0,Replace Timer,271.6902163407556,0.07136237351683,0.3045324693873122,0.8205727429685457,L7,O1
2025-01-01 00:10:17,B16,S17,230.5255748909156,0.6097855001707693,44.587921388763995,2.5,1,114.09725034512412,513.3741551340441,1,1,1,OCCUPIED,83.59320531800202,105.25253885205798,135.94403308773514,19.066307430878076,98.0,140.0,14.0,100.0,A1,C4,2059.850307030149,Lubricate Relay,9.134618620861,0.5844883171058545,0.263897754565668,0.4012954226970926,L3,O6
2025-01-01 00:10:18,B6,S28,229.84579094432897,-4.283788077622177,34.652066702697944,2.5,0,436.4657108955621,407.58098409376487,1,0,1,OCCUPIED,87.34272892207906,77.53864440240486,181.8594702781522,16.828555110350944,93.75273242375435,140.0,14.0,100.0,A4,C5,1567.8714369589445,Replace Timer,54.299021620619136,0.6215504175435758,0.5916787940740593,0.4642121289531745,L5,O5
2025-01-01 00:10:19,B17,S26,220.7040305002403,13.077492776031578,44.669122055773784,2.5,1,257.4578638486745,335.4928836681776,1,0,1,CLEAR,280.4068210081277,134.4473942775627,249.60725658484253,11.497757559240036,98.0,140.0,14.0,100.0,A3,C6,2800.0,Lubricate Relay,181.6425135054997,0.5244605032565604,0.2565892357158598,0.9891964668007096,L3,O10
2025-01-01 00:10:20,B5,S14,273.211027089401,-1.0086294039196817,15.85703223453994,2.5,1,366.13676721358524,323.33321583779644,0,1,0,CLEAR,126.67801934945723,105.24244577174343,284.7941707353072,12.507633528582222,98.0,140.0,14.0,100.0,A1,C4,2800.0,Replace Timer,8.761261176785458,0.3532402172109813,0.318827622375063,0.6013923593948309,L7,O3
2025-01-01 00:10:21,B5,S16,243.155790162258,4.288795956691525,32.55375914779597,0.05,1,308.9533199742271,247.2644451296213,1,1,1,CLEAR,33.0852203886119,62.64983477483888,87.03787096085354,26.13780469233867,98.0,137.9531401037119,14.0,82.14400912906332,A1,C10,215.95397956343828,Clean Contacts,37.80155214958344,0.9243011530249065,0.7030840581876605,0.1694444705181083,L2,O10
2025-01-01 00:10:22,B6,S14,222.2888003089641,12.290556771615861,32.17955275180411,2.5,1,287.68073990908715,203.464310979515,0,0,0,OCCUPIED,35.9360693362305,105.81619369595596,69.4145260451723,40.81414215659694,93.79434370710608,140.0,14.0,85.79869744949198,A5,C10,1091.3955329355629,Replace Timer,116.33588941546856,0.3434476436775749,0.6727841051957352,0.1635686078054631,L2,O9
2025-01-01 00:10:23,B3,S9,248.9175043227896,-1.158449459603975,39.78893665168747,2.5,1,128.5889762592456,295.1490597372444,0,0,1,OCCUPIED,25.713633772995983,118.08083370603998,71.96260704699084,31.007070932902298,75.78431536022907,102.86372297189403,14.0,95.95251017183887,A1,C8,1856.8428143596911,Lubricate Relay,87.32047905928513,0.310695211759301,0.929489823680506,0.0649474472779207,L9,O6
2025-01-01 00:10:24,B5,S4,242.33083227347288,-4.298704909747802,18.17232532476145,2.5,0,360.05053083550655,93.84722341690632,1,0,0,OCCUPIED,126.32736398194345,84.74049895663892,239.76413168774806,17.192609024883335,98.0,140.0,14.0,100.0,A2,C2,2397.5002722558556,Check Sensor,131.7370850099699,0.9451731608272776,0.7990240214214606,0.5877895377912357,L3,O8
2025-01-01 00:10:25,B5,S25,259.0151040539778,10.39913522301003,21.094257700618126,2.5,1,75.48418267609364,506.66091433982086,1,1,1,CLEAR,-0.6245796147141291,79.18322910288694,202.5636811844314,18.155757440492327,76.91485168519539,5.786040504271611,8.730797257072826,73.62704601159558,A1,C4,962.6410418185892,Lubricate Relay,275.8470061473856,0.8848786962480744,0.3416738438626706,0.0268596247413329,L6,O2
2025-01-01 00:10:26,B10,S23,255.01345883654764,10.871460303912507,38.54664190494038,2.5,0,536.497536319798,316.98514904600034,1,0,1,CLEAR,166.45808192918588,164.6053088454579,256.36180960736044,17.838729373873424,98.0,140.0,14.0,100.0,A2,C9,2800.0,Clean Contacts,79.3141837537711,0.4767843608343191,0.4641473682307001,0.8168822088955567,L7,O8
2025-01-01 00:10:27,B10,S11,240.7297808712404,-4.613858052727972,52.052477431111306,2.5,1,57.10502339723715,482.23632157036667,1,1,1,OCCUPIED,116.37200577170674,124.53785999287729,105.34356230861741,39.13401103867603,98.0,140.0,14.0,100.0,A1,C2,1883.6524911584513,Lubricate Relay,228.41614124566885,0.2606980203687844,0.5673347981591116,0.3183033524542277,L5,O1
2025-01-01 00:10:28,B19,S6,231.80450401969244,8.072682780948067,29.969691354590704,2.5,1,91.6320786557963,377.8623267539721,1,0,1,OCCUPIED,77.7049131168836,66.41976019247049,182.25337595874655,22.438578757642713,98.0,140.0,14.0,100.0,A4,C10,1881.3008920329792,Lubricate Relay,321.5222168731573,0.1294869402648213,0.3982320388186208,0.3424460660090288,L3,O4
2025-01-01 00:10:29,B17,S15,223.19641794471937,7.402792067068561,28.476645397648515,2.5,0,236.5232881158173,216.93682677443442,1,0,1,CLEAR,156.44692084928437,113.29511198304778,300.8377027781107,37.12563430860671,98.0,140.0,14.0,100.0,A4,C2,2800.0,Lubricate Relay,111.17947256745944,0.7990590174988186,0.98489804631266,0.7608346360813152,L1,O4
2025-01-01 00:10:30,B14,S5,223.0297443635316,-10.450885858918912,31.81008985000045,2.5,0,433.2911324598591,169.4733002790859,0,1,1,CLEAR,-2.1918384252735836,61.35029756872363,218.29562532664949,20.269750860777396,98.0,78.51092770904512,14.0,44.610908073266216,A5,C10,1622.4671059032853,Check Sensor,18.039594096133847,0.7261586113329528,0.0337013632177005,0.105691675250545,L4,O8
2025-01-01 00:10:31,B9,S11,224.30384927769907,9.653620509436832,48.37972898676109,2.5,1,180.31829527419592,524.9799459677772,0,0,0,OCCUPIED,43.898062619212894,81.79339345903647,206.56587649920075,42.20551279274536,98.0,140.0,14.0,100.0,A3,C1,1823.5168803911047,Check Sensor,230.43037080809648,0.1056225387826681,0.6458229221864955,0.5283353448706896,L9,O2
2025-01-01 00:10:32,B14,S25,253.4358610243639,10.2335266931329,36.720694249812034,2.5,1,263.834428110849,402.70018053840965,1,1,1,OCCUPIED,121.58032965319308,78.83999904684296,95.19473186154241,38.076176772810406,98.0,140.0,14.0,100.0,A5,C1,730.1914835386924,Lubricate Relay,261.58629550087403,0.7404172974257898,0.6156416512958938,0.3699291531006661,L7,O9
2025-01-01 00:10:33,B1,S18,214.1397552118836,5.139175786110367,24.574557354830215,2.5,0,52.34971882480902,167.9805102962454,0,0,1,OCCUPIED,86.9193162781161,84.65280954467377,267.8512524056285,13.530196638404705,98.0,98.6619843957484,14.0,44.072988086366585,A1,C8,631.4069806432256,Clean Contacts,173.93350806609902,0.8976232047366042,0.9325466570167084,0.1008573865355568,L4,O1
2025-01-01 00:10:34,B19,S30,241.54697351287177,10.939807487523598,50.56349242904321,2.5,0,111.11784244670102,82.98287493553487,0,1,0,CLEAR,59.83343300469298,111.74644227461036,213.13598890722005,32.945253254088406,98.0,140.0,14.0,81.5148199011233,A1,C3,2403.9943741243465,Replace Timer,156.2344430541904,0.055827926663322,0.901488658251242,0.2973759952982763,L7,O4
2025-01-01 00:10:35,B13,S13,241.6646010563071,12.637229103411519,37.35229412876126,2.5,1,370.8652047110487,389.1531631147926,0,1,0,CLEAR,169.08984885007857,139.5445642731834,298.2939544530755,35.495615383715034,98.0,140.0,14.0,100.0,A1,C1,2800.0,Clean Contacts,272.4058829544564,0.4106075174034886,0.9187197965391884,0.6288799391980484,L4,O4
2025-01-01 00:10:36,B13,S11,220.32134055519592,5.259233553429128,42.49274640904866,2.5,0,206.7460754019063,223.12413899501198,0,0,1,OCCUPIED,122.60179828111337,97.22432463684238,194.3680193681685,17.48139762001786,98.0,140.0,14.0,100.0,A1,C2,2243.0616717123444,Clean Contacts,152.01172572014315,0.4083660444446714,0.989258380319451,0.6631581516063526,L5,O8
2025-01-01 00:10:37,B4,S14,199.19534465456047,4.558633334138333,28.890733607694838,0.05,0,386.48245119745934,147.86846074286942,0,0,0,CLEAR,16.394889372056358,56.72205405531763,112.756261782921,29.446250094125002,98.0,95.72212795401964,14.0,93.69330404918972,A2,C4,191.67277203298192,Clean Contacts,1.7339024350923389,0.8103182721560506,0.3273212806909256,0.126227287203572,L6,O8
2025-01-01 00:10:38,B1,S28,203.07674557886807,2.4090759770841257,26.40837022788053,2.5,0,465.8503378723771,446.92938623061616,1,1,0,OCCUPIED,211.9567996149509,187.3920024497523,205.67762031867204,19.937192583277422,98.0,140.0,14.0,100.0,A3,C4,2800.0,Clean Contacts,324.802600701117,0.1189376478828331,0.4895281209763276,0.9386347239176984,L8,O9
2025-01-01 00:10:39,B17,S18,228.82127780743923,5.6835992085266795,28.747846636599647,0.05,0,448.2839028885168,361.3844509597171,1,0,0,OCCUPIED,42.69013176462393,78.20376982043956,155.10498883252833,27.10442301287836,98.0,139.42557799493537,14.0,74.60043133520821,A4,C7,434.0310375009278,Clean Contacts,92.4210556559746,0.151408845417448,0.1871910802874785,0.1833924987618215,L3,O10
2025-01-01 00:10:40,B8,S27,228.60211664781687,7.823437639406694,27.35803327344464,2.5,0,127.80272332012399,300.6935723897262,0,1,0,OCCUPIED,137.02748041116692,138.2672345413599,250.87356312745567,20.829089790944902,98.0,140.0,14.0,100.0,A3,C10,2800.0,Clean Contacts,222.0803420856437,0.3830295085464009,0.814485160383303,0.6631705604069024,L6,O3
2025-01-01 00:10:41,B2,S28,213.59452879875025,4.077390985346116,43.551319043523954,2.5,1,274.60209527110686,492.9566956142149,0,1,0,OCCUPIED,7.910558559487976,49.98497844757167,250.74623965514843,20.893085964015743,98.0,140.0,14.0,100.0,A2,C7,1930.5415536340236,Check Sensor,202.48284857287425,0.8517614677645815,0.5732814423830922,0.3254465385699493,L6,O4
2025-01-01 00:10:42,B8,S25,237.41637674415145,-7.73752965053538,34.20834403514105,2.5,1,521.9403981437448,381.17759731203597,1,0,0,OCCUPIED,86.98449871729272,151.99093926331867,167.70645827363364,24.112296233298842,98.0,140.0,14.0,100.0,A1,C9,2800.0,Replace Timer,187.33352525939176,0.986659247175134,0.6892152611496112,0.7027267259661366,L2,O4
2025-01-01 00:10:43,B7,S28,219.50638986027533,10.976713810394621,24.15079653784071,2.5,1,464.4578165480561,494.0011162235433,1,1,0,OCCUPIED,218.2907670117805,121.85756860613456,165.18265371215665,17.682016303475557,98.0,140.0,14.0,100.0,A2,C9,2800.0,Lubricate Relay,89.93914174383407,0.5461305088047231,0.0616273526914957,0.8131751456225073,L10,O7
2025-01-01 00:10:44,B2,S19,232.8626448055818,8.331352070804972,31.163193199639807,0.05,1,145.73044943826574,141.16217540650842,0,0,1,OCCUPIED,53.378850714352296,65.78165698179515,102.57433013971924,31.286387510444136,63.01978974535077,93.10628568214908,14.0,23.928842697258133,A4,C5,1241.990051781468,Replace Timer,270.20009464563816,0.1578153739271167,0.0588417352834863,0.0807346727069778,L2,O4
2025-01-01 00:10:45,B3,S24,217.20716113902213,1.0595557505061204,22.596812128232724,2.5,1,343.5338364845949,276.0119924209459,1,0,1,CLEAR,194.13889901846056,112.76982295306286,325.3720086872108,26.67519294782836,98.0,140.0,14.0,100.0,A3,C8,2800.0,Check Sensor,89.81740761488942,0.9028104689089376,0.0748916893329012,0.7970036731884846,L1,O9
2025-01-01 00:10:46,B18,S27,259.2445320255375,8.506964202013876,41.664064444837635,2.5,1,473.07751889497945,113.10708883345563,1,1,1,OCCUPIED,105.22749200545628,118.16036026063341,97.96561385292979,25.386537549025835,98.0,64.22175006121637,14.0,98.00393623132844,A1,C8,1766.8963375264946,Clean Contacts,342.72807297376085,0.1622504111685098,0.714173760978806,0.121022293303329,L3,O5
2025-01-01 00:10:47,B12,S15,223.01525630769348,13.032075666829295,33.04119028493384,2.5,0,276.2587842033505,263.94008599471437,0,1,0,CLEAR,106.25512075808716,96.02972264674939,162.92079355485654,35.646787220872106,98.0,140.0,14.0,100.0,A5,C2,2056.8265616575686,Replace Timer,204.4829892111834,0.3677948373339446,0.3681359461852532,0.5189386086690044,L5,O7
2025-01-01 00:10:48,B1,S9,267.4290696643282,-12.516559221337754,28.920526820644373,2.5,0,426.3533077501326,495.1211462797443,0,0,1,OCCUPIED,49.99724886634246,48.651083950694314,190.50469366378445,23.28105607339455,98.0,140.0,14.0,100.0,A4,C1,987.6607657082416,Replace Timer,281.0558514183168,0.74073788132993,0.7473367810973506,0.3380017800569874,L5,O1
2025-01-01 00:10:49,B12,S8,213.7003973921737,7.366585275988555,36.669104815583914,2.5,0,282.2575209691524,492.2202140961319,1,1,1,OCCUPIED,50.51565040591445,92.81434376868906,206.69029875814172,16.83644581515802,98.0,140.0,14.0,100.0,A1,C7,1195.57309282349,Lubricate Relay,271.76032240671043,0.0596640806408431,0.5180090132623699,0.3070853739459915,L2,O6
2025-01-01 00:10:50,B5,S20,206.8757254117083,-4.446573323988755,26.60075579871095,2.5,1,124.74588448901052,366.2905335043216,0,1,1,OCCUPIED,19.97886668410248,122.1196733539245,267.15677578063173,31.61528378739026,98.0,140.0,14.0,66.9579086635756,A5,C10,815.7455279558275,Lubricate Relay,353.42803805514546,0.4847540813456287,0.1918272705384595,0.1522000547063068,L1,O2
2025-01-01 00:10:51,B17,S28,227.1751062518928,8.014651559668348,41.77430325619739,2.5,0,188.58877114629237,330.75081209038785,0,0,1,OCCUPIED,77.43078219877869,73.11173739325436,114.70424672717228,2.908501891021181,98.0,140.0,14.0,100.0,A4,C6,2639.78472357279,Check Sensor,194.26994995706,0.4072565846236954,0.1145115752121513,0.6766274798679599,L10,O4
2025-01-01 00:10:52,B16,S1,281.61090716538104,4.435189962893909,24.212747440823723,2.5,0,80.58662353041242,407.6776263515691,0,0,0,OCCUPIED,43.08008800681793,57.06576713069205,86.40441327327575,37.7454388685398,98.0,140.0,14.0,100.0,A1,C5,1694.0704729194222,Clean Contacts,20.092777983090823,0.9453712251959598,0.9272972060657964,0.3026937403353963,L2,O6
2025-01-01 00:10:53,B15,S4,247.43766756092467,8.550024347066762,33.662821674618236,2.5,0,155.50888722401558,328.09508664929575,0,0,0,OCCUPIED,63.44477980770133,69.03634300672518,162.85057090932287,27.25994068428753,98.0,140.0,14.0,100.0,A5,C4,2800.0,Replace Timer,32.14164703649348,0.5461648732447901,0.6579648118989765,0.5055008887959276,L8,O7
2025-01-01 00:10:54,B15,S14,238.1658492581976,-1.283723633765436,41.584757974293005,0.05,0,443.3691800554619,46.54400296466627,1,1,0,CLEAR,91.78313026132957,42.52820553752148,151.8205699690697,35.06255660559795,60.791472968607664,65.31373158043947,0.3,55.48829376277075,A1,C10,2113.4489898887127,Replace Timer,130.56001652960418,0.8876368682985295,0.6047577279139842,0.015133661081075,L4,O9
2025-01-01 00:10:55,B5,S25,242.25666860894867,-6.033184298680087,45.082176799763424,2.5,0,354.42750895268864,317.25535579511524,0,1,0,OCCUPIED,90.26032509043755,47.430305862133224,185.34301568746258,22.55128842499324,98.0,140.0,14.0,100.0,A3,C5,2800.0,Lubricate Relay,131.50963359539213,0.088717011602706,0.6127625212886194,0.6042777234617515,L6,O7
2025-01-01 00:10:56,B14,S2,220.72861867021072,1.2265294165348477,33.51979602414238,2.5,1,419.2273145118706,347.29790783486334,1,0,0,OCCUPIED,80.07842869952339,107.12685339308003,196.59511192588718,32.06596614065288,98.0,140.0,14.0,100.0,A3,C2,2800.0,Replace Timer,79.33244266848045,0.5577711906967553,0.360341638114995,0.6772308833031355,L6,O5
2025-01-01 00:10:57,B2,S16,240.75238775424475,10.411161335787314,33.71872567225293,2.5,1,345.74454927275303,191.1022955508902,0,0,0,CLEAR,25.950378019023155,78.28708804880027,284.04003956422156,28.00121730423864,93.85834633964816,70.08991162785159,14.0,95.45690250888842,A5,C5,732.5977392304333,Replace Timer,337.9032932611464,0.691924475510764,0.1023397566730908,0.0623386526758584,L10,O1
2025-01-01 00:10:58,B11,S3,234.2804387367787,11.73707491353535,50.27334271183542,2.5,0,243.23240339348536,161.90086389722052,0,0,1,CLEAR,154.14592661153677,81.21369025256796,277.71269445246656,9.291620063841375,98.0,140.0,14.0,100.0,A3,C7,2272.7473229228103,Lubricate Relay,172.68938826843325,0.151078090719825,0.8781656952420057,0.5325217804694035,L6,O10
2025-01-01 00:10:59,B19,S26,262.5589172644459,-1.1046785304475186,29.725795884649326,2.5,0,215.2298439027925,225.56023969398998,0,0,1,CLEAR,125.61873539583475,121.53520663018851,289.5524396411127,21.272996736176303,98.0,140.0,14.0,100.0,A3,C1,2450.2799774126333,Lubricate Relay,329.4630670677005,0.8482659874555084,0.922941954569068,0.7142546631972738,L9,O3
2025-01-01 00:11:00,B7,S8,230.79966120982544,13.203244528246575,18.34914149114496,2.5,1,485.8587865147452,313.1014458687099,0,1,0,OCCUPIED,38.496689556929596,84.34834385974563,214.0091601504156,25.666888402880097,98.0,128.06280121760878,14.0,51.45935296419685,A4,C2,533.5730249912095,Clean Contacts,20.11578663955599,0.8791396951439331,0.4674217013938164,0.1415759317001681,L3,O7
2025-01-01 00:11:01,B6,S6,229.6665959860116,4.308478063513817,24.626063580719766,0.05,1,281.8235730621997,121.27753840810595,0,1,1,OCCUPIED,24.64129178806079,91.08009610815249,59.551592217849496,27.44912526143095,70.62714971450201,10.165645702033217,14.0,87.86706887859054,A2,C3,1130.6855935985898,Clean Contacts,127.08003853072344,0.6778618590410372,0.4248102355059308,0.0437828940406914,L9,O7
2025-01-01 00:11:02,B2,S16,213.5775612081583,5.829654958022684,38.08889109616014,2.5,0,276.34302116454296,390.8382328170806,0,0,1,CLEAR,21.539068905135785,89.82367356931826,88.90850725926197,34.41375871692111,98.0,140.0,14.0,77.73986222363162,A3,C9,1272.7053859318528,Replace Timer,131.24054025080136,0.5203056226194123,0.2204706624650079,0.1935118700436728,L10,O7
2025-01-01 00:11:03,B6,S24,227.263780375777,1.017388487313569,57.182627241721,2.5,0,502.68670718565164,250.66828563496034,0,1,0,CLEAR,104.79813107704416,126.12443160228189,252.32445439025506,16.872355360987196,98.0,140.0,14.0,100.0,A5,C8,2441.299317256254,Check Sensor,13.75074320486623,0.6940944326308247,0.0084185943751298,0.3516556857208681,L6,O6
2025-01-01 00:11:04,B18,S16,242.7336133087461,5.880993354796509,41.56095571655951,2.5,1,233.0658973875849,204.14222907493453,0,1,1,OCCUPIED,38.96453525779811,87.2270956723899,239.71945564198737,13.297382304004085,98.0,140.0,14.0,96.12241521800226,A4,C1,888.5213398760528,Clean Contacts,236.35384825658824,0.2851794353799476,0.7011643095142752,0.4265679385247416,L2,O10
2025-01-01 00:11:05,B2,S7,213.42672684762977,13.012780712559154,49.4032244537358,2.5,1,467.8202180241928,410.7636072387967,1,1,0,CLEAR,32.19471960476179,43.58750224889682,230.43883761402282,19.951492280960284,73.3491053448092,79.935331434221,14.0,25.41270406904748,A5,C9,976.50232735865,Replace Timer,51.84666407371314,0.1107098425435193,0.5004206864572607,0.072848975537016,L9,O9
2025-01-01 00:11:06,B18,S30,237.5851512546936,-6.197064441598543,33.11582618982309,2.5,0,532.672762088439,362.60042451412716,1,0,1,OCCUPIED,233.21674699468824,178.40945303032402,320.27490547439737,17.520665432894955,98.0,140.0,14.0,100.0,A3,C10,2800.0,Clean Contacts,126.53886112801816,0.5520503602110117,0.9501977344682542,0.9793023625058854,L2,O9
2025-01-01 00:11:07,B15,S13,231.15893167111568,0.6865305622238006,45.37421002613617,2.5,0,217.69778959992308,265.17357849050603,1,0,0,CLEAR,86.12119215295986,81.96624309909456,310.5791601002687,20.435748976424335,98.0,140.0,14.0,100.0,A1,C10,2800.0,Lubricate Relay,358.0824648091132,0.4825340890079014,0.0441747002399368,0.6894195728338319,L3,O6
2025-01-01 00:11:08,B19,S13,244.9688978827738,7.849646617068361,28.799628881754547,2.5,1,80.87875083439249,434.8216822510786,1,1,0,OCCUPIED,-0.6945166159683911,117.17746590314638,198.31589637016833,13.404975283689984,77.66689820667618,81.1212573492947,14.0,83.68045171970459,A1,C7,130.0596588537292,Lubricate Relay,339.499858660097,0.4264854060380681,0.337038374337044,0.1337358160810479,L9,O9
2025-01-01 00:11:09,B2,S5,249.63746800466225,18.076701203544154,36.614333567775944,2.5,0,537.8421118132605,299.5293231103549,1,0,0,OCCUPIED,160.74671199637856,153.0701574298315,173.8367198142136,27.158469119377436,98.0,140.0,14.0,100.0,A3,C9,2800.0,Replace Timer,95.41132488343716,0.1890031684989219,0.985075615960344,0.7974516807227496,L6,O8
2025-01-01 00:11:10,B20,S25,232.11142967111857,-1.3148110558051103,33.874332009417245,2.5,1,283.42139361498533,461.05607656534494,0,0,1,CLEAR,33.71452968467694,94.29053973782307,79.77136290009904,24.237067588109422,98.0,140.0,14.0,100.0,A1,C5,1459.4175350254143,Replace Timer,114.96132480237924,0.1902691765107967,0.620972489087395,0.319904964554291,L10,O3
2025-01-01 00:11:11,B6,S20,216.55621206501664,17.797891610156857,12.196712047805487,2.5,0,64.94311991770229,309.6872365500875,0,1,1,OCCUPIED,79.48548068333488,87.27590375320771,164.6963508266422,21.836485799009857,98.0,140.0,14.0,100.0,A2,C5,866.4037051856154,Clean Contacts,197.21110769115847,0.985246094886284,0.351564820832599,0.3751445405436729,L7,O7
2025-01-01 00:11:12,B1,S22,230.48211576578112,20.31234060544521,33.39175395464348,0.05,0,269.487288837156,147.20117827947354,0,1,1,CLEAR,61.67907950887467,19.752717745490358,235.3202948922191,23.728219177160504,68.75359338822128,87.53311450262808,14.0,72.52965352468483,A5,C1,263.27237214432654,Check Sensor,104.36770998841708,0.9270324137989236,0.1985618378410741,0.0724725953039179,L10,O2
2025-01-01 00:11:13,B15,S18,262.95037159649684,4.1681465168599745,26.034716419275938,2.5,1,355.19654034585136,342.6453876087953,0,0,1,OCCUPIED,79.25497233025621,93.30683384133667,127.46787326478669,31.242432497873093,98.0,140.0,14.0,100.0,A2,C7,1081.7309009772484,Replace Timer,264.8844778724593,0.2530419384033525,0.0653427049593057,0.4228863449614186,L3,O5
2025-01-01 00:11:14,B10,S15,236.30008189137305,6.194648847285864,45.20170612221769,0.05,0,413.5856033781232,163.71031091712263,1,1,0,CLEAR,25.43311987524702,87.36017281134421,99.68782895187185,24.089076039482887,69.75202217961045,59.531599675997484,14.0,83.27260719109069,A4,C8,87.70308495811295,Replace Timer,206.99533286033616,0.0599354973295672,0.9228556899555844,0.0777893537624868,L3,O7
2025-01-01 00:11:15,B19,S18,261.3527501256008,0.1965413154534466,47.220748037397435,2.5,0,546.3096056411977,191.10886463440426,1,1,0,CLEAR,177.9651785143063,97.81145145856733,328.7045389310567,21.8894396162437,98.0,140.0,14.0,100.0,A3,C1,2691.7892427955485,Clean Contacts,172.49024070204217,0.3246598121526945,0.4013054665316657,0.6802627808265831,L6,O6
2025-01-01 00:11:16,B17,S2,231.6519344556416,3.016431459124371,26.286221771306987,2.5,1,467.74645480992456,92.9746054853818,1,1,1,CLEAR,71.8358065774393,100.97777511208561,169.892784026492,20.99369671249848,98.0,140.0,14.0,100.0,A5,C10,1326.7143660833137,Check Sensor,349.4473382565456,0.8451781577300158,0.9449727095358088,0.3433676066925358,L4,O6
2025-01-01 00:11:17,B5,S10,244.31600264567152,-4.1373977807515105,40.11523730262248,2.5,1,477.26247211461674,156.771631580519,1,0,1,CLEAR,37.81883029365599,95.24957898465809,121.24234397586132,26.678122527402756,98.0,140.0,14.0,100.0,A3,C5,2047.6363929510492,Lubricate Relay,79.37986076871113,0.2234101550009306,0.3513596229683778,0.296299928274611,L5,O2
2025-01-01 00:11:18,B4,S23,255.2667913521495,4.067506731999539,36.054733514687335,2.5,1,120.46763938613644,425.0804009480708,0,1,1,CLEAR,126.09092597127766,83.27739726458874,127.6572419179665,30.794696989610888,98.0,140.0,14.0,100.0,A3,C7,2417.930886200718,Clean Contacts,313.3742924135419,0.9840902640587802,0.9428813994469049,0.6483462189560723,L3,O8
2025-01-01 00:11:19,B10,S13,210.8754303394243,13.48521065652613,24.13850825168857,2.5,0,422.11857695581546,488.66622349398625,0,1,0,OCCUPIED,106.11500228099385,96.21777518628708,318.95313968481037,26.475526797126847,98.0,140.0,14.0,100.0,A2,C3,2800.0,Replace Timer,265.41799404246007,0.2036785628747017,0.8096844652166375,0.6881113017905296,L6,O10
2025-01-01 00:11:20,B17,S18,229.8072695974357,1.7336724184820773,38.12151767927977,2.5,1,187.96028372682815,480.2734477332526,0,0,1,CLEAR,107.92744687187245,138.66686731699886,268.7470440472342,33.93654703886934,98.0,140.0,14.0,100.0,A1,C2,2800.0,Clean Contacts,73.43129465457545,0.5580123772739533,0.3270742407247307,0.638759244127454,L7,O3
2025-01-01 00:11:21,B10,S15,206.28225989156687,4.547608777754056,31.541758941846638,2.5,1,192.4062748426356,210.9871862983035,1,0,0,OCCUPIED,157.2119311758832,94.06550997286644,271.74670761511567,30.702255958759967,98.0,140.0,14.0,100.0,A1,C1,2800.0,Lubricate Relay,67.47151919456942,0.9922769640314124,0.4254094817883259,0.7887009128774093,L5,O2
2025-01-01 00:11:22,B17,S12,218.9016425384137,-4.805026152259863,46.882233351735266,2.5,1,450.8188603486426,373.9192812997319,1,0,1,OCCUPIED,128.17990071860126,79.17974519783765,218.41444252983698,31.11062957822379,98.0,140.0,14.0,100.0,A5,C10,2800.0,Lubricate Relay,210.791716431321,0.1300990199981405,0.9433068537038176,0.6382929304941632,L3,O1
